,date,weekday,day_x,hour,time,month,rides,holiday,datetime,year,is_holiday,is_weekend
5493,2019-08-25,Sunday,25,20,20:00:00,8,319,no festivo,2019-08-25 20:00:00,2019,0,1
5494,2019-08-25,Sunday,25,21,21:00:00,8,321,no festivo,2019-08-25 21:00:00,2019,0,1
5495,2019-08-25,Sunday,25,22,22:00:00,8,281,no festivo,2019-08-25 22:00:00,2019,0,1
5496,2019-08-25,Sunday,25,23,23:00:00,8,134,no festivo,2019-08-25 23:00:00,2019,0,1
5497,2019-08-26,Monday,26,0,00:00:00,8,94,no festivo,2019-08-26 00:00:00,2019,0,0
5498,2019-08-26,Monday,26,1,01:00:00,8,62,no festivo,2019-08-26 01:00:00,2019,0,0
5499,2019-08-26,Monday,26,2,02:00:00,8,34,no festivo,2019-08-26 02:00:00,2019,0,0
5500,2019-08-26,Monday,26,3,03:00:00,8,41,no festivo,2019-08-26 03:00:00,2019,0,0
5501,2019-08-26,Monday,26,4,04:00:00,8,119,no festivo,2019-08-26 04:00:00,2019,0,0
5502,2019-08-26,Monday,26,5,05:00:00,8,211,no festivo,2019-08-26 05:00:00,2019,0,0
5503,2019-08-26,Monday,26,6,06:00:00,8,648,no festivo,2019-08-26 06:00:00,2019,0,0
5504,2019-08-26,Monday,26,7,07:00:00,8,542,no festivo,2019-08-26 07:00:00,2019,0,0
5505,2019-08-26,Monday,26,8,08:00:00,8,308,no festivo,2019-08-26 08:00:00,2019,0,0
5506,2019-08-26,Monday,26,9,09:00:00,8,308,no festivo,2019-08-26 09:00:00,2019,0,0
5507,2019-08-26,Monday,26,10,10:00:00,8,330,no festivo,2019-08-26 10:00:00,2019,0,0
5508,2019-08-26,Monday,26,11,11:00:00,8,390,no festivo,2019-08-26 11:00:00,2019,0,0
5509,2019-08-26,Monday,26,12,12:00:00,8,626,no festivo,2019-08-26 12:00:00,2019,0,0
5510,2019-08-26,Monday,26,13,13:00:00,8,873,no festivo,2019-08-26 13:00:00,2019,0,0
5511,2019-08-26,Monday,26,14,14:00:00,8,197,no festivo,2019-08-26 14:00:00,2019,0,0
5512,2019-08-26,Monday,26,15,15:00:00,8,334,no festivo,2019-08-26 15:00:00,2019,0,0
5513,2019-08-26,Monday,26,16,16:00:00,8,271,no festivo,2019-08-26 16:00:00,2019,0,0
5514,2019-08-26,Monday,26,17,17:00:00,8,96,no festivo,2019-08-26 17:00:00,2019,0,0
5515,2019-08-26,Monday,26,18,18:00:00,8,54,no festivo,2019-08-26 18:00:00,2019,0,0
5516,2019-08-26,Monday,26,19,19:00:00,8,107,no festivo,2019-08-26 19:00:00,2019,0,0
5517,2019-08-26,Monday,26,20,20:00:00,8,163,no festivo,2019-08-26 20:00:00,2019,0,0
5518,2019-08-26,Monday,26,21,21:00:00,8,122,no festivo,2019-08-26 21:00:00,2019,0,0
5519,2019-08-26,Monday,26,22,22:00:00,8,85,no festivo,2019-08-26 22:00:00,2019,0,0
5520,2019-08-26,Monday,26,23,23:00:00,8,67,no festivo,2019-08-26 23:00:00,2019,0,0
5521,2019-08-27,Tuesday,27,0,00:00:00,8,47,no festivo,2019-08-27 00:00:00,2019,0,0
5522,2019-08-27,Tuesday,27,1,01:00:00,8,36,no festivo,2019-08-27 01:00:00,2019,0,0
5523,2019-08-27,Tuesday,27,2,02:00:00,8,32,no festivo,2019-08-27 02:00:00,2019,0,0
5524,2019-08-27,Tuesday,27,3,03:00:00,8,35,no festivo,2019-08-27 03:00:00,2019,0,0
5525,2019-08-27,Tuesday,27,4,04:00:00,8,103,no festivo,2019-08-27 04:00:00,2019,0,0
5526,2019-08-27,Tuesday,27,5,05:00:00,8,482,no festivo,2019-08-27 05:00:00,2019,0,0
5527,2019-08-27,Tuesday,27,6,06:00:00,8,886,no festivo,2019-08-27 06:00:00,2019,0,0
5528,2019-08-27,Tuesday,27,7,07:00:00,8,671,no festivo,2019-08-27 07:00:00,2019,0,0
5529,2019-08-27,Tuesday,27,8,08:00:00,8,354,no festivo,2019-08-27 08:00:00,2019,0,0
5530,2019-08-27,Tuesday,27,9,09:00:00,8,332,no festivo,2019-08-27 09:00:00,2019,0,0
5531,2019-08-27,Tuesday,27,10,10:00:00,8,380,no festivo,2019-08-27 10:00:00,2019,0,0
5532,2019-08-27,Tuesday,27,11,11:00:00,8,441,no festivo,2019-08-27 11:00:00,2019,0,0
5533,2019-08-27,Tuesday,27,12,12:00:00,8,723,no festivo,2019-08-27 12:00:00,2019,0,0
5534,2019-08-27,Tuesday,27,13,13:00:00,8,933,no festivo,2019-08-27 13:00:00,2019,0,0
5535,2019-08-27,Tuesday,27,14,14:00:00,8,636,no festivo,2019-08-27 14:00:00,2019,0,0
5536,2019-08-27,Tuesday,27,15,15:00:00,8,729,no festivo,2019-08-27 15:00:00,2019,0,0
5537,2019-08-27,Tuesday,27,16,16:00:00,8,913,no festivo,2019-08-27 16:00:00,2019,0,0
5538,2019-08-27,Tuesday,27,17,17:00:00,8,863,no festivo,2019-08-27 17:00:00,2019,0,0
5539,2019-08-27,Tuesday,27,18,18:00:00,8,807,no festivo,2019-08-27 18:00:00,2019,0,0
5540,2019-08-27,Tuesday,27,19,19:00:00,8,628,no festivo,2019-08-27 19:00:00,2019,0,0
5541,2019-08-27,Tuesday,27,20,20:00:00,8,379,no festivo,2019-08-27 20:00:00,2019,0,0
5542,2019-08-27,Tuesday,27,21,21:00:00,8,375,no festivo,2019-08-27 21:00:00,2019,0,0
5543,2019-08-27,Tuesday,27,22,22:00:00,8,328,no festivo,2019-08-27 22:00:00,2019,0,0
5544,2019-08-27,Tuesday,27,23,23:00:00,8,171,no festivo,2019-08-27 23:00:00,2019,0,0
5545,2019-08-28,Wednesday,28,0,00:00:00,8,107,no festivo,2019-08-28 00:00:00,2019,0,0
5546,2019-08-28,Wednesday,28,1,01:00:00,8,70,no festivo,2019-08-28 01:00:00,2019,0,0
5547,2019-08-28,Wednesday,28,2,02:00:00,8,45,no festivo,2019-08-28 02:00:00,2019,0,0
5548,2019-08-28,Wednesday,28,3,03:00:00,8,41,no festivo,2019-08-28 03:00:00,2019,0,0
5549,2019-08-28,Wednesday,28,4,04:00:00,8,115,no festivo,2019-08-28 04:00:00,2019,0,0
5550,2019-08-28,Wednesday,28,5,05:00:00,8,511,no festivo,2019-08-28 05:00:00,2019,0,0
5551,2019-08-28,Wednesday,28,6,06:00:00,8,956,no festivo,2019-08-28 06:00:00,2019,0,0
5552,2019-08-28,Wednesday,28,7,07:00:00,8,711,no festivo,2019-08-28 07:00:00,2019,0,0
5553,2019-08-28,Wednesday,28,8,08:00:00,8,409,no festivo,2019-08-28 08:00:00,2019,0,0
5554,2019-08-28,Wednesday,28,9,09:00:00,8,392,no festivo,2019-08-28 09:00:00,2019,0,0
5555,2019-08-28,Wednesday,28,10,10:00:00,8,366,no festivo,2019-08-28 10:00:00,2019,0,0
5556,2019-08-28,Wednesday,28,11,11:00:00,8,434,no festivo,2019-08-28 11:00:00,2019,0,0
5557,2019-08-28,Wednesday,28,12,12:00:00,8,732,no festivo,2019-08-28 12:00:00,2019,0,0
5558,2019-08-28,Wednesday,28,13,13:00:00,8,930,no festivo,2019-08-28 13:00:00,2019,0,0
5559,2019-08-28,Wednesday,28,14,14:00:00,8,660,no festivo,2019-08-28 14:00:00,2019,0,0
5560,2019-08-28,Wednesday,28,15,15:00:00,8,707,no festivo,2019-08-28 15:00:00,2019,0,0
5561,2019-08-28,Wednesday,28,16,16:00:00,8,874,no festivo,2019-08-28 16:00:00,2019,0,0
5562,2019-08-28,Wednesday,28,17,17:00:00,8,928,no festivo,2019-08-28 17:00:00,2019,0,0
5563,2019-08-28,Wednesday,28,18,18:00:00,8,846,no festivo,2019-08-28 18:00:00,2019,0,0
5564,2019-08-28,Wednesday,28,19,19:00:00,8,635,no festivo,2019-08-28 19:00:00,2019,0,0
5565,2019-08-28,Wednesday,28,20,20:00:00,8,441,no festivo,2019-08-28 20:00:00,2019,0,0
5566,2019-08-28,Wednesday,28,21,21:00:00,8,419,no festivo,2019-08-28 21:00:00,2019,0,0
5567,2019-08-28,Wednesday,28,22,22:00:00,8,395,no festivo,2019-08-28 22:00:00,2019,0,0
5568,2019-08-28,Wednesday,28,23,23:00:00,8,215,no festivo,2019-08-28 23:00:00,2019,0,0
5569,2019-08-29,Thursday,29,0,00:00:00,8,137,no festivo,2019-08-29 00:00:00,2019,0,0
5570,2019-08-29,Thursday,29,1,01:00:00,8,67,no festivo,2019-08-29 01:00:00,2019,0,0
5571,2019-08-29,Thursday,29,2,02:00:00,8,61,no festivo,2019-08-29 02:00:00,2019,0,0
5572,2019-08-29,Thursday,29,3,03:00:00,8,53,no festivo,2019-08-29 03:00:00,2019,0,0
5573,2019-08-29,Thursday,29,4,04:00:00,8,127,no festivo,2019-08-29 04:00:00,2019,0,0
5574,2019-08-29,Thursday,29,5,05:00:00,8,534,no festivo,2019-08-29 05:00:00,2019,0,0
5575,2019-08-29,Thursday,29,6,06:00:00,8,979,no festivo,2019-08-29 06:00:00,2019,0,0
5576,2019-08-29,Thursday,29,7,07:00:00,8,705,no festivo,2019-08-29 07:00:00,2019,0,0
5577,2019-08-29,Thursday,29,8,08:00:00,8,401,no festivo,2019-08-29 08:00:00,2019,0,0
5578,2019-08-29,Thursday,29,9,09:00:00,8,353,no festivo,2019-08-29 09:00:00,2019,0,0
5579,2019-08-29,Thursday,29,10,10:00:00,8,380,no festivo,2019-08-29 10:00:00,2019,0,0
5580,2019-08-29,Thursday,29,11,11:00:00,8,474,no festivo,2019-08-29 11:00:00,2019,0,0
5581,2019-08-29,Thursday,29,12,12:00:00,8,710,no festivo,2019-08-29 12:00:00,2019,0,0
5582,2019-08-29,Thursday,29,13,13:00:00,8,933,no festivo,2019-08-29 13:00:00,2019,0,0
5583,2019-08-29,Thursday,29,14,14:00:00,8,685,no festivo,2019-08-29 14:00:00,2019,0,0
5584,2019-08-29,Thursday,29,15,15:00:00,8,758,no festivo,2019-08-29 15:00:00,2019,0,0
5585,2019-08-29,Thursday,29,16,16:00:00,8,921,no festivo,2019-08-29 16:00:00,2019,0,0
5586,2019-08-29,Thursday,29,17,17:00:00,8,1005,no festivo,2019-08-29 17:00:00,2019,0,0
5587,2019-08-29,Thursday,29,18,18:00:00,8,922,no festivo,2019-08-29 18:00:00,2019,0,0
5588,2019-08-29,Thursday,29,19,19:00:00,8,718,no festivo,2019-08-29 19:00:00,2019,0,0
5589,2019-08-29,Thursday,29,20,20:00:00,8,452,no festivo,2019-08-29 20:00:00,2019,0,0
5590,2019-08-29,Thursday,29,21,21:00:00,8,425,no festivo,2019-08-29 21:00:00,2019,0,0
5591,2019-08-29,Thursday,29,22,22:00:00,8,415,no festivo,2019-08-29 22:00:00,2019,0,0
5592,2019-08-29,Thursday,29,23,23:00:00,8,266,no festivo,2019-08-29 23:00:00,2019,0,0
5593,2019-08-30,Friday,30,0,00:00:00,8,160,no festivo,2019-08-30 00:00:00,2019,0,0
5594,2019-08-30,Friday,30,1,01:00:00,8,102,no festivo,2019-08-30 01:00:00,2019,0,0
5595,2019-08-30,Friday,30,2,02:00:00,8,81,no festivo,2019-08-30 02:00:00,2019,0,0
5596,2019-08-30,Friday,30,3,03:00:00,8,67,no festivo,2019-08-30 03:00:00,2019,0,0
5597,2019-08-30,Friday,30,4,04:00:00,8,114,no festivo,2019-08-30 04:00:00,2019,0,0
5598,2019-08-30,Friday,30,5,05:00:00,8,517,no festivo,2019-08-30 05:00:00,2019,0,0
5599,2019-08-30,Friday,30,6,06:00:00,8,902,no festivo,2019-08-30 06:00:00,2019,0,0
5600,2019-08-30,Friday,30,7,07:00:00,8,653,no festivo,2019-08-30 07:00:00,2019,0,0
5601,2019-08-30,Friday,30,8,08:00:00,8,395,no festivo,2019-08-30 08:00:00,2019,0,0
5602,2019-08-30,Friday,30,9,09:00:00,8,372,no festivo,2019-08-30 09:00:00,2019,0,0
5603,2019-08-30,Friday,30,10,10:00:00,8,428,no festivo,2019-08-30 10:00:00,2019,0,0
5604,2019-08-30,Friday,30,11,11:00:00,8,472,no festivo,2019-08-30 11:00:00,2019,0,0
5605,2019-08-30,Friday,30,12,12:00:00,8,895,no festivo,2019-08-30 12:00:00,2019,0,0
5606,2019-08-30,Friday,30,13,13:00:00,8,988,no festivo,2019-08-30 13:00:00,2019,0,0
5607,2019-08-30,Friday,30,14,14:00:00,8,646,no festivo,2019-08-30 14:00:00,2019,0,0
5608,2019-08-30,Friday,30,15,15:00:00,8,627,no festivo,2019-08-30 15:00:00,2019,0,0
5609,2019-08-30,Friday,30,16,16:00:00,8,610,no festivo,2019-08-30 16:00:00,2019,0,0
5610,2019-08-30,Friday,30,17,17:00:00,8,153,no festivo,2019-08-30 17:00:00,2019,0,0
5611,2019-08-30,Friday,30,18,18:00:00,8,236,no festivo,2019-08-30 18:00:00,2019,0,0
5612,2019-08-30,Friday,30,19,19:00:00,8,437,no festivo,2019-08-30 19:00:00,2019,0,0
5613,2019-08-30,Friday,30,20,20:00:00,8,343,no festivo,2019-08-30 20:00:00,2019,0,0
5614,2019-08-30,Friday,30,21,21:00:00,8,262,no festivo,2019-08-30 21:00:00,2019,0,0
5615,2019-08-30,Friday,30,22,22:00:00,8,368,no festivo,2019-08-30 22:00:00,2019,0,0
5616,2019-08-30,Friday,30,23,23:00:00,8,349,no festivo,2019-08-30 23:00:00,2019,0,0
5617,2019-08-31,Saturday,31,0,00:00:00,8,274,no festivo,2019-08-31 00:00:00,2019,0,1
5618,2019-08-31,Saturday,31,1,01:00:00,8,190,no festivo,2019-08-31 01:00:00,2019,0,1
5619,2019-08-31,Saturday,31,2,02:00:00,8,172,no festivo,2019-08-31 02:00:00,2019,0,1
5620,2019-08-31,Saturday,31,3,03:00:00,8,129,no festivo,2019-08-31 03:00:00,2019,0,1
5621,2019-08-31,Saturday,31,4,04:00:00,8,122,no festivo,2019-08-31 04:00:00,2019,0,1
5622,2019-08-31,Saturday,31,5,05:00:00,8,81,no festivo,2019-08-31 05:00:00,2019,0,1
5623,2019-08-31,Saturday,31,6,06:00:00,8,116,no festivo,2019-08-31 06:00:00,2019,0,1
5624,2019-08-31,Saturday,31,7,07:00:00,8,218,no festivo,2019-08-31 07:00:00,2019,0,1
5625,2019-08-31,Saturday,31,8,08:00:00,8,297,no festivo,2019-08-31 08:00:00,2019,0,1
5626,2019-08-31,Saturday,31,9,09:00:00,8,404,no festivo,2019-08-31 09:00:00,2019,0,1
5627,2019-08-31,Saturday,31,10,10:00:00,8,464,no festivo,2019-08-31 10:00:00,2019,0,1
5628,2019-08-31,Saturday,31,11,11:00:00,8,467,no festivo,2019-08-31 11:00:00,2019,0,1
5629,2019-08-31,Saturday,31,12,12:00:00,8,485,no festivo,2019-08-31 12:00:00,2019,0,1
5630,2019-08-31,Saturday,31,13,13:00:00,8,412,no festivo,2019-08-31 13:00:00,2019,0,1
5631,2019-08-31,Saturday,31,14,14:00:00,8,398,no festivo,2019-08-31 14:00:00,2019,0,1
5632,2019-08-31,Saturday,31,15,15:00:00,8,457,no festivo,2019-08-31 15:00:00,2019,0,1
5633,2019-08-31,Saturday,31,16,16:00:00,8,486,no festivo,2019-08-31 16:00:00,2019,0,1
5634,2019-08-31,Saturday,31,17,17:00:00,8,607,no festivo,2019-08-31 17:00:00,2019,0,1
5635,2019-08-31,Saturday,31,18,18:00:00,8,693,no festivo,2019-08-31 18:00:00,2019,0,1
5636,2019-08-31,Saturday,31,19,19:00:00,8,590,no festivo,2019-08-31 19:00:00,2019,0,1
5637,2019-08-31,Saturday,31,20,20:00:00,8,463,no festivo,2019-08-31 20:00:00,2019,0,1
5638,2019-08-31,Saturday,31,21,21:00:00,8,401,no festivo,2019-08-31 21:00:00,2019,0,1
5639,2019-08-31,Saturday,31,22,22:00:00,8,440,no festivo,2019-08-31 22:00:00,2019,0,1
5640,2019-08-31,Saturday,31,23,23:00:00,8,408,no festivo,2019-08-31 23:00:00,2019,0,1
5641,2019-09-01,Sunday,1,0,00:00:00,9,318,no festivo,2019-09-01 00:00:00,2019,0,1
5642,2019-09-01,Sunday,1,1,01:00:00,9,232,no festivo,2019-09-01 01:00:00,2019,0,1
5643,2019-09-01,Sunday,1,2,02:00:00,9,179,no festivo,2019-09-01 02:00:00,2019,0,1
5644,2019-09-01,Sunday,1,3,03:00:00,9,165,no festivo,2019-09-01 03:00:00,2019,0,1
5645,2019-09-01,Sunday,1,4,04:00:00,9,142,no festivo,2019-09-01 04:00:00,2019,0,1
5646,2019-09-01,Sunday,1,5,05:00:00,9,98,no festivo,2019-09-01 05:00:00,2019,0,1
5647,2019-09-01,Sunday,1,6,06:00:00,9,119,no festivo,2019-09-01 06:00:00,2019,0,1
5648,2019-09-01,Sunday,1,7,07:00:00,9,166,no festivo,2019-09-01 07:00:00,2019,0,1
5649,2019-09-01,Sunday,1,8,08:00:00,9,232,no festivo,2019-09-01 08:00:00,2019,0,1
5650,2019-09-01,Sunday,1,9,09:00:00,9,347,no festivo,2019-09-01 09:00:00,2019,0,1
5651,2019-09-01,Sunday,1,10,10:00:00,9,467,no festivo,2019-09-01 10:00:00,2019,0,1
5652,2019-09-01,Sunday,1,11,11:00:00,9,496,no festivo,2019-09-01 11:00:00,2019,0,1
5653,2019-09-01,Sunday,1,12,12:00:00,9,479,no festivo,2019-09-01 12:00:00,2019,0,1
5654,2019-09-01,Sunday,1,13,13:00:00,9,372,no festivo,2019-09-01 13:00:00,2019,0,1
5655,2019-09-01,Sunday,1,14,14:00:00,9,434,no festivo,2019-09-01 14:00:00,2019,0,1
5656,2019-09-01,Sunday,1,15,15:00:00,9,445,no festivo,2019-09-01 15:00:00,2019,0,1
5657,2019-09-01,Sunday,1,16,16:00:00,9,604,no festivo,2019-09-01 16:00:00,2019,0,1
5658,2019-09-01,Sunday,1,17,17:00:00,9,578,no festivo,2019-09-01 17:00:00,2019,0,1
5659,2019-09-01,Sunday,1,18,18:00:00,9,596,no festivo,2019-09-01 18:00:00,2019,0,1
5660,2019-09-01,Sunday,1,19,19:00:00,9,550,no festivo,2019-09-01 19:00:00,2019,0,1
5661,2019-09-01,Sunday,1,20,20:00:00,9,397,no festivo,2019-09-01 20:00:00,2019,0,1
5662,2019-09-01,Sunday,1,21,21:00:00,9,377,no festivo,2019-09-01 21:00:00,2019,0,1
5663,2019-09-01,Sunday,1,22,22:00:00,9,325,no festivo,2019-09-01 22:00:00,2019,0,1
5664,2019-09-01,Sunday,1,23,23:00:00,9,143,no festivo,2019-09-01 23:00:00,2019,0,1
5665,2019-09-02,Monday,2,0,00:00:00,9,111,no festivo,2019-09-02 00:00:00,2019,0,0
5666,2019-09-02,Monday,2,1,01:00:00,9,64,no festivo,2019-09-02 01:00:00,2019,0,0
5667,2019-09-02,Monday,2,2,02:00:00,9,39,no festivo,2019-09-02 02:00:00,2019,0,0
5668,2019-09-02,Monday,2,3,03:00:00,9,55,no festivo,2019-09-02 03:00:00,2019,0,0
5669,2019-09-02,Monday,2,4,04:00:00,9,127,no festivo,2019-09-02 04:00:00,2019,0,0
5670,2019-09-02,Monday,2,5,05:00:00,9,528,no festivo,2019-09-02 05:00:00,2019,0,0
5671,2019-09-02,Monday,2,6,06:00:00,9,1122,no festivo,2019-09-02 06:00:00,2019,0,0
5672,2019-09-02,Monday,2,7,07:00:00,9,811,no festivo,2019-09-02 07:00:00,2019,0,0
5673,2019-09-02,Monday,2,8,08:00:00,9,421,no festivo,2019-09-02 08:00:00,2019,0,0
5674,2019-09-02,Monday,2,9,09:00:00,9,361,no festivo,2019-09-02 09:00:00,2019,0,0
5675,2019-09-02,Monday,2,10,10:00:00,9,404,no festivo,2019-09-02 10:00:00,2019,0,0
5676,2019-09-02,Monday,2,11,11:00:00,9,564,no festivo,2019-09-02 11:00:00,2019,0,0
5677,2019-09-02,Monday,2,12,12:00:00,9,833,no festivo,2019-09-02 12:00:00,2019,0,0
5678,2019-09-02,Monday,2,13,13:00:00,9,935,no festivo,2019-09-02 13:00:00,2019,0,0
5679,2019-09-02,Monday,2,14,14:00:00,9,722,no festivo,2019-09-02 14:00:00,2019,0,0
5680,2019-09-02,Monday,2,15,15:00:00,9,804,no festivo,2019-09-02 15:00:00,2019,0,0
5681,2019-09-02,Monday,2,16,16:00:00,9,1190,no festivo,2019-09-02 16:00:00,2019,0,0
5682,2019-09-02,Monday,2,17,17:00:00,9,1177,no festivo,2019-09-02 17:00:00,2019,0,0
5683,2019-09-02,Monday,2,18,18:00:00,9,923,no festivo,2019-09-02 18:00:00,2019,0,0
5684,2019-09-02,Monday,2,19,19:00:00,9,735,no festivo,2019-09-02 19:00:00,2019,0,0
5685,2019-09-02,Monday,2,20,20:00:00,9,482,no festivo,2019-09-02 20:00:00,2019,0,0
5686,2019-09-02,Monday,2,21,21:00:00,9,322,no festivo,2019-09-02 21:00:00,2019,0,0
5687,2019-09-02,Monday,2,22,22:00:00,9,326,no festivo,2019-09-02 22:00:00,2019,0,0
5688,2019-09-02,Monday,2,23,23:00:00,9,184,no festivo,2019-09-02 23:00:00,2019,0,0
5689,2019-09-03,Tuesday,3,0,00:00:00,9,101,no festivo,2019-09-03 00:00:00,2019,0,0
5690,2019-09-03,Tuesday,3,1,01:00:00,9,60,no festivo,2019-09-03 01:00:00,2019,0,0
5691,2019-09-03,Tuesday,3,2,02:00:00,9,51,no festivo,2019-09-03 02:00:00,2019,0,0
5692,2019-09-03,Tuesday,3,3,03:00:00,9,47,no festivo,2019-09-03 03:00:00,2019,0,0
5693,2019-09-03,Tuesday,3,4,04:00:00,9,132,no festivo,2019-09-03 04:00:00,2019,0,0
5694,2019-09-03,Tuesday,3,5,05:00:00,9,546,no festivo,2019-09-03 05:00:00,2019,0,0
5695,2019-09-03,Tuesday,3,6,06:00:00,9,1315,no festivo,2019-09-03 06:00:00,2019,0,0
5696,2019-09-03,Tuesday,3,7,07:00:00,9,920,no festivo,2019-09-03 07:00:00,2019,0,0
5697,2019-09-03,Tuesday,3,8,08:00:00,9,482,no festivo,2019-09-03 08:00:00,2019,0,0
5698,2019-09-03,Tuesday,3,9,09:00:00,9,423,no festivo,2019-09-03 09:00:00,2019,0,0
5699,2019-09-03,Tuesday,3,10,10:00:00,9,413,no festivo,2019-09-03 10:00:00,2019,0,0
5700,2019-09-03,Tuesday,3,11,11:00:00,9,560,no festivo,2019-09-03 11:00:00,2019,0,0
5701,2019-09-03,Tuesday,3,12,12:00:00,9,885,no festivo,2019-09-03 12:00:00,2019,0,0
5702,2019-09-03,Tuesday,3,13,13:00:00,9,995,no festivo,2019-09-03 13:00:00,2019,0,0
5703,2019-09-03,Tuesday,3,14,14:00:00,9,794,no festivo,2019-09-03 14:00:00,2019,0,0
5704,2019-09-03,Tuesday,3,15,15:00:00,9,850,no festivo,2019-09-03 15:00:00,2019,0,0
5705,2019-09-03,Tuesday,3,16,16:00:00,9,1292,no festivo,2019-09-03 16:00:00,2019,0,0
5706,2019-09-03,Tuesday,3,17,17:00:00,9,1277,no festivo,2019-09-03 17:00:00,2019,0,0
5707,2019-09-03,Tuesday,3,18,18:00:00,9,1073,no festivo,2019-09-03 18:00:00,2019,0,0
5708,2019-09-03,Tuesday,3,19,19:00:00,9,818,no festivo,2019-09-03 19:00:00,2019,0,0
5709,2019-09-03,Tuesday,3,20,20:00:00,9,582,no festivo,2019-09-03 20:00:00,2019,0,0
5710,2019-09-03,Tuesday,3,21,21:00:00,9,459,no festivo,2019-09-03 21:00:00,2019,0,0
5711,2019-09-03,Tuesday,3,22,22:00:00,9,410,no festivo,2019-09-03 22:00:00,2019,0,0
5712,2019-09-03,Tuesday,3,23,23:00:00,9,227,no festivo,2019-09-03 23:00:00,2019,0,0
5713,2019-09-04,Wednesday,4,0,00:00:00,9,128,no festivo,2019-09-04 00:00:00,2019,0,0
5714,2019-09-04,Wednesday,4,1,01:00:00,9,85,no festivo,2019-09-04 01:00:00,2019,0,0
5715,2019-09-04,Wednesday,4,2,02:00:00,9,43,no festivo,2019-09-04 02:00:00,2019,0,0
5716,2019-09-04,Wednesday,4,3,03:00:00,9,60,no festivo,2019-09-04 03:00:00,2019,0,0
5717,2019-09-04,Wednesday,4,4,04:00:00,9,146,no festivo,2019-09-04 04:00:00,2019,0,0
5718,2019-09-04,Wednesday,4,5,05:00:00,9,595,no festivo,2019-09-04 05:00:00,2019,0,0
5719,2019-09-04,Wednesday,4,6,06:00:00,9,1286,no festivo,2019-09-04 06:00:00,2019,0,0
5720,2019-09-04,Wednesday,4,7,07:00:00,9,984,no festivo,2019-09-04 07:00:00,2019,0,0
5721,2019-09-04,Wednesday,4,8,08:00:00,9,467,no festivo,2019-09-04 08:00:00,2019,0,0
5722,2019-09-04,Wednesday,4,9,09:00:00,9,458,no festivo,2019-09-04 09:00:00,2019,0,0
5723,2019-09-04,Wednesday,4,10,10:00:00,9,445,no festivo,2019-09-04 10:00:00,2019,0,0
5724,2019-09-04,Wednesday,4,11,11:00:00,9,608,no festivo,2019-09-04 11:00:00,2019,0,0
5725,2019-09-04,Wednesday,4,12,12:00:00,9,943,no festivo,2019-09-04 12:00:00,2019,0,0
5726,2019-09-04,Wednesday,4,13,13:00:00,9,1006,no festivo,2019-09-04 13:00:00,2019,0,0
5727,2019-09-04,Wednesday,4,14,14:00:00,9,767,no festivo,2019-09-04 14:00:00,2019,0,0
5728,2019-09-04,Wednesday,4,15,15:00:00,9,893,no festivo,2019-09-04 15:00:00,2019,0,0
5729,2019-09-04,Wednesday,4,16,16:00:00,9,1256,no festivo,2019-09-04 16:00:00,2019,0,0
5730,2019-09-04,Wednesday,4,17,17:00:00,9,1314,no festivo,2019-09-04 17:00:00,2019,0,0
5731,2019-09-04,Wednesday,4,18,18:00:00,9,1077,no festivo,2019-09-04 18:00:00,2019,0,0
5732,2019-09-04,Wednesday,4,19,19:00:00,9,813,no festivo,2019-09-04 19:00:00,2019,0,0
5733,2019-09-04,Wednesday,4,20,20:00:00,9,588,no festivo,2019-09-04 20:00:00,2019,0,0
5734,2019-09-04,Wednesday,4,21,21:00:00,9,510,no festivo,2019-09-04 21:00:00,2019,0,0
5735,2019-09-04,Wednesday,4,22,22:00:00,9,455,no festivo,2019-09-04 22:00:00,2019,0,0
5736,2019-09-04,Wednesday,4,23,23:00:00,9,261,no festivo,2019-09-04 23:00:00,2019,0,0
5737,2019-09-05,Thursday,5,0,00:00:00,9,132,no festivo,2019-09-05 00:00:00,2019,0,0
5738,2019-09-05,Thursday,5,1,01:00:00,9,65,no festivo,2019-09-05 01:00:00,2019,0,0
5739,2019-09-05,Thursday,5,2,02:00:00,9,46,no festivo,2019-09-05 02:00:00,2019,0,0
5740,2019-09-05,Thursday,5,3,03:00:00,9,55,no festivo,2019-09-05 03:00:00,2019,0,0
5741,2019-09-05,Thursday,5,4,04:00:00,9,133,no festivo,2019-09-05 04:00:00,2019,0,0
5742,2019-09-05,Thursday,5,5,05:00:00,9,555,no festivo,2019-09-05 05:00:00,2019,0,0
5743,2019-09-05,Thursday,5,6,06:00:00,9,1249,no festivo,2019-09-05 06:00:00,2019,0,0
5744,2019-09-05,Thursday,5,7,07:00:00,9,959,no festivo,2019-09-05 07:00:00,2019,0,0
5745,2019-09-05,Thursday,5,8,08:00:00,9,508,no festivo,2019-09-05 08:00:00,2019,0,0
5746,2019-09-05,Thursday,5,9,09:00:00,9,450,no festivo,2019-09-05 09:00:00,2019,0,0
5747,2019-09-05,Thursday,5,10,10:00:00,9,488,no festivo,2019-09-05 10:00:00,2019,0,0
5748,2019-09-05,Thursday,5,11,11:00:00,9,616,no festivo,2019-09-05 11:00:00,2019,0,0
5749,2019-09-05,Thursday,5,12,12:00:00,9,972,no festivo,2019-09-05 12:00:00,2019,0,0
